,institution,program,degree,season,admission_status,admission_via,admission_date,ST,Date_added,notes,Undergrad_GPA,GRE_V,GRE_Q,GRE_W,GRE_sub
8712,Johns Hopkins University (JHU),Applied Math And Statistics (AMS),PhD,F11,Rejected,E-mail,18 Mar 2011,U,18 Mar 2011,I am wondering if anyone there got the 80% tuition off this year?,,,,,
8713,University Of Iowa,Statistics,PhD,F11,Wait listed,E-mail,18 Mar 2011,O,18 Mar 2011,,,,,,
8714,Harvard Graduate School Of Arts And Sciences,Statistics,PhD,F11,Rejected,Postal Service,18 Mar 2011,U,18 Mar 2011,Finally got the official rejection letter.........,,,,,
8715,UMass-Amherst,Statistics,PhD,F11,Wait listed,E-mail,18 Mar 2011,U,18 Mar 2011,Please please please decline as soon as possible if you will not attend this program.  This is my first choice and your doing so would probably mean the world to me...  Thank you!,,,,,
8716,The Wharton School - University Of Pennsylvania,Statistics,PhD,F11,Rejected,Website,18 Mar 2011,I,18 Mar 2011,email to check website,,,,,
8717,University Of Pennsylvania (UPenn) Wharton,Statistics,PhD,F11,Rejected,Website,18 Mar 2011,O,18 Mar 2011,,,,,,
8718,Johns Hopkins University (JHU),Applied Mathematics And Statistics,PhD,F11,Rejected,E-mail,18 Mar 2011,I,18 Mar 2011,I wish good luck to all who got admitted and do great research.....so that we engineers can get benefited from you guys..........,3.7,590.0,800.0,3.5,590.0
8719,University Of Virginia,Statistics,PhD,F11,Rejected,Website,18 Mar 2011,U,18 Mar 2011,,,,,,
8720,John Hopkins University,Applied Math And Statistics,PhD,F11,Rejected,E-mail,18 Mar 2011,,18 Mar 2011,,3.8,800.0,530.0,0.0,
8721,Colorado State University - Fort Collins,Statistics,Other,F11,Other,Website,18 Mar 2011,O,18 Mar 2011,"To all the kids ""that got into Colorado State,"" it was a mistake that was posted on EVERYONE's status page.  I called this morning to check.",,,,,
8722,"University Of Michigan, Ann Arbor",Statistics,PhD,F11,Rejected,E-mail,18 Mar 2011,I,18 Mar 2011,Emailed prof. George Michailidis about status.,,,,,
8723,Colorado State University - Fort Collins,Statistics,Other,F11,Other,Website,18 Mar 2011,,18 Mar 2011,"To the person asking about the notification- the ""check application status"" link on ramweb was changed to ""graduate application summary"". I clicked on it, then clicked on another link, ""verification forms,"" which said ""congratulations on your admissions..."" along with some other stuff about my contact info.  Later today the ""verification forms"" page deleted the congrats paragraph... leaving me a little confused... anyone else have this problem?",,,,,
8724,University Of California Santa Barbara (UCSB),Statistics,PhD,F11,Wait listed,E-mail,18 Mar 2011,I,18 Mar 2011,,,,,,
8725,Iowa State University (ISU),Statistics,PhD,F11,Rejected,E-mail,18 Mar 2011,I,18 Mar 2011,,,,,,
8726,Iowa State University (ISU),Statistics,PhD,F11,Rejected,E-mail,18 Mar 2011,I,18 Mar 2011,,,,,,
8727,"University Of California, Santa Babara (UCSB)",Statistics,PhD,F11,Wait listed,E-mail,18 Mar 2011,I,18 Mar 2011,,,,,,
8728,Columbia University,Statistics,Masters,F11,Accepted,E-mail,18 Mar 2011,I,18 Mar 2011,,,,,,
8729,U Maryland,Statistics,Masters,F11,Rejected,E-mail,17 Mar 2011,I,18 Mar 2011,,,,,,
8730,Columbia (GSAS),Applied  Statistics,Masters,F11,Rejected,E-mail,17 Mar 2011,A,17 Mar 2011,Email to check website,,,,,
8731,SUNY Stony Brook,Applied Math And Statistics (AMS),PhD,F11,Other,Other,17 Mar 2011,A,17 Mar 2011,Did anybody receive funding for this program? Why are they so stingy this year? I already declined...,,,,,
8732,Stony Brook SUNY,Applied Math And Statistics (AMS),PhD,F11,Accepted,E-mail,17 Mar 2011,U,17 Mar 2011,no funding. gotta be kidding...,,,,,
8733,"University Of California, Santa Barbarba (UCSB)",Statistics & Applied Probability,PhD,F11,Wait listed,E-mail,17 Mar 2011,A,17 Mar 2011,Email asked if I wanted to be considered for MA if not admitted to PhD. This is my top choice if anyone got admitted and doesn't want to attend please let the know asap.,,470.0,800.0,4.5,
8734,"University California, Santa Barbara (UCSB)",Statistics,PhD,F11,Wait listed,E-mail,17 Mar 2011,U,17 Mar 2011,,,,,,
8735,Suny Stoney Brook,Statistics,PhD,F11,Accepted,E-mail,16 Mar 2011,U,17 Mar 2011,no funding~rni am just wondering if everyone can get an admission without money...,,,,,
8736,Northwestern Univ.,Statistics,PhD,F11,Rejected,Website,16 Mar 2011,U,17 Mar 2011,,,,,,
8737,"University California, Santa Barbara (UCSB)",Statistics And Applied Probability,PhD,F11,Wait listed,E-mail,17 Mar 2011,A,17 Mar 2011,waitlisted (offer to enroll in MA first),,,,,
8738,UC Santa Cruz (UCSC),Applied Mathematics And Statistics,PhD,F11,Accepted,E-mail,17 Mar 2011,A,17 Mar 2011,"initial accepted without funding, after visit I got offer for 2 year fellowship and 1 year TA guaranteed",,,,,
8739,"Colorado State University,Fort Collins",Statistics,PhD,F11,Accepted,Website,17 Mar 2011,A,17 Mar 2011,,,,,,
8740,"University California, Santa Barbara (UCSB)",Statistics,PhD,F11,Wait listed,E-mail,17 Mar 2011,A,17 Mar 2011,,,,,,
8741,Oregon State University(OSU),Statistics,Masters,F11,Accepted,Postal Service,15 Mar 2011,A,17 Mar 2011,,,,,,
8742,Colorado State University - Fort Collins,Statistics,PhD,F11,Accepted,Website,17 Mar 2011,A,17 Mar 2011,So excited!  No news on funding yet.,,,,,
8743,Purdue University - West Lafayette,Statistics,Masters,F11,Accepted,E-mail,17 Mar 2011,U,17 Mar 2011,Applied for the PhD program but got the Master AD,,,,,
8744,Colorado State University - Fort Collins,Statistics,PhD,S11,Accepted,Website,17 Mar 2011,A,17 Mar 2011,no news on funding yet,,,,,
8745,Oregon State University,Applied  Statistics,Masters,F11,Rejected,Postal Service,17 Mar 2011,A,17 Mar 2011,,,,,,
8746,Colorado State University - Fort Collins,Applied  Statistics,Masters,F11,Accepted,Website,17 Mar 2011,A,17 Mar 2011,,,,,,
8747,Simon Fraser University (SFU),Applied Math And Statistics,Other,S11,Wait listed,E-mail,17 Mar 2011,O,17 Mar 2011,,,,,,
8748,University Of Virginia,Statistics,PhD,F11,Wait listed,E-mail,17 Mar 2011,I,17 Mar 2011,Another waiting list....hope those with better offers decline soon,,,,,
8749,GWU,Statistics,Masters,F11,Accepted,E-mail,14 Mar 2011,I,17 Mar 2011,PHD-->Master.  No funding!,,,,,
8750,McMaster,Statistics,Masters,F11,Accepted,E-mail,17 Mar 2011,I,17 Mar 2011,,3.62,640.0,800.0,3.5,
8751,Iowa State University (ISU),Statistics,PhD,F11,Accepted,E-mail,29 Jan 2011,A,17 Mar 2011,Will be attending.,,,,,
8752,University Of Arkansas Fayetteville,Statistics,PhD,F11,Accepted,E-mail,16 Mar 2011,U,16 Mar 2011,Received a notification email that an informal admission letter will be sent via email and that the formal letter was on its way. Funding : TA,,,,,
8753,University Of Virginia (Charlottesville),Statistics,PhD,F11,Wait listed,E-mail,16 Mar 2011,U,16 Mar 2011,Received an email from the department chair informing me that I was waitlisted,,,,,
8754,Stony Brook University (SUNY),"AMSC(Applied Mathematics & Statistics, And Scientific Computation)",PhD,F11,Other,Other,16 Mar 2011,U,16 Mar 2011,Still waiting to hear from Stony. Didn't get response to my email still. Why don't you tell me if I'm rejected. I'm a human.,,,,,
8755,University Of Virginia (Charlottesville),Statistics,PhD,F11,Rejected,Website,16 Mar 2011,U,16 Mar 2011,,,,,,
8756,Purdue  University,Statistics,PhD,F11,Rejected,E-mail,16 Mar 2011,U,16 Mar 2011,Please read the attached letter...,,,,,
8757,Northwestern University,Statistics,PhD,F11,Rejected,Website,16 Mar 2011,I,16 Mar 2011,,3.4,540.0,800.0,3.0,
8758,U Of Virginia,Statistics,PhD,F11,Rejected,E-mail,16 Mar 2011,I,16 Mar 2011,,3.4,540.0,800.0,3.0,
8759,University Of California At Santa Barbara (UCSB),Applied  Statistics,Masters,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,4 ad 2 rej.,,,,,
8760,SUNY - Stony Brook University,Applied Math And Statistics (AMS),PhD,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,without funding,,,,,
8761,SUNY - Stony Brook University,AMS-statistics Track,Masters,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,first ad~~~,,,,,
8762,U Of Virginia,Statistics,PhD,F11,Rejected,Website,16 Mar 2011,I,16 Mar 2011,I got an e-mail to check website.,,,,,
8763,SUNY - Stony Brook,Applied Mathematics And Statistics,Masters,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,No funding!!,,,,,
8764,Stony Brook SUNY,Applied Math And Statistics,Masters,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,,,,,,
8765,University Of Carolina At Chapel Hill,Interdisciplinary Statistics And Operations Research,Masters,F11,Accepted,Website,16 Mar 2011,,16 Mar 2011,,,,,,
8766,Stony Brook University (SUNY),"AMSC(Applied Mathematics & Statistics, And Scientific Computation)",PhD,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,Without funding,,,,,
8767,Stony Brook,Statistics,PhD,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,no funding...,,,,,
8768,SUNY-StonyBrook,AMS-statistics Track,PhD,F11,Accepted,E-mail,16 Mar 2011,I,16 Mar 2011,"without funding...I had a great time talking to u, Prof. Li! (or at least I think so...)",,,,,
8769,"University Of California, San Diego (UCSD)",Statistics,Masters,F11,Accepted,E-mail,15 Mar 2011,I,16 Mar 2011,"first AD after 5 rejs!!!!!!!! tough year, and good luck to all the applicants!!!!!!",3.85,640.0,800.0,3.5,
8770,"University Of California, Santa Babara (UCSB)",Statistics,PhD,F11,Rejected,E-mail,14 Mar 2011,A,15 Mar 2011,email said to check website.,,,,,
8771,Northwestern University,Statistics,PhD,F11,Rejected,Website,15 Mar 2011,U,15 Mar 2011,,,,,,
8772,The University Of Warwick,Statistics,PhD,F11,Accepted,E-mail,15 Mar 2011,I,15 Mar 2011,,,,,,
8773,Northwestern University,Statistics,PhD,F11,Rejected,Website,13 Mar 2011,A,15 Mar 2011,Bummer!,,,,,
8774,Stony Brook University (SUNY),Applied Mathematics And Statistics,PhD,F11,Accepted,E-mail,15 Mar 2011,U,15 Mar 2011,"No money for me? Why? I am a good guy! SUNY in not in my ""I will pay"" list of universities... well I already give them 100 bucks! In fact... I don't like Long Island at all!",,,,,
8775,Stony Brook University ( SUNY-SB),Applied Math And Statistics (AMS),PhD,F11,Accepted,E-mail,15 Mar 2011,U,15 Mar 2011,No funding...almost like a rej,,,,,
8776,"University Of California, San Diego (UCSD)",Applied Statistics,Masters,F11,Accepted,E-mail,15 Mar 2011,I,15 Mar 2011,,,,,,
8777,SUNY - Stony Brook,Applied Mathematics And Statistics,PhD,F11,Accepted,E-mail,15 Mar 2011,A,15 Mar 2011,No funding.,,,,,
8778,Stony Brook University,Applied Math And Statistics (AMS),PhD,F11,Accepted,E-mail,15 Mar 2011,A,15 Mar 2011,No financial support => might as well have been rejected.,,,,,
8779,Stony Brook University (SUNY),Applied Mathematics And Statistics,PhD,F11,Accepted,E-mail,15 Mar 2011,A,15 Mar 2011,"""We are unable to offer financial support for your studies at this time.""  Still, though, stoked.",,,,,
8780,U C Berkeley,Statistics,PhD,F11,Rejected,E-mail,15 Feb 2011,I,15 Mar 2011,,,600.0,800.0,0.0,
8781,Duke,Statistics,PhD,F11,Rejected,E-mail,15 Mar 2011,A,15 Mar 2011,,3.9,660.0,800.0,4.5,
8782,University Of Chicago,Statistics,Masters,F11,Accepted,E-mail,15 Mar 2011,A,15 Mar 2011,"applied to PhD or Masters and accepted to Masters, already accepted other PhD program so rejected UChicago offer",,,,,
8783,U Michigan,Statistics,PhD,F11,Accepted,E-mail,15 Mar 2011,I,15 Mar 2011,To the U Michigan admit below..may i know why are you disappointed with the GSI and fellowship award? I got the same offer and i thought it was pretty good. Am i missing something?,,,,,
8784,University Of Chicago,Statistics,Masters,F11,Accepted,E-mail,14 Mar 2011,A,15 Mar 2011,"oops, transposed the verbal and quant GRE scores below",3.74,600.0,800.0,4.5,
8785,University Of Chicago,Statistics,Masters,F11,Accepted,E-mail,14 Mar 2011,A,15 Mar 2011,"Applied to PhD, admitted to MS.",3.74,800.0,600.0,4.5,
8786,Harvard Graduate School Of Arts And Sciences,Statistics,Masters,F11,Rejected,E-mail,7 Mar 2011,I,15 Mar 2011,"can't wait for the mail service, email the department to check..",,,,,
8787,George Washington University,Statistics,Masters,F11,Accepted,E-mail,15 Mar 2011,I,15 Mar 2011,,,,,,
8788,University Of Maryland (College Park),"AMSC(Applied Mathematics & Statistics, And Scientific Computation)",PhD,F11,Wait listed,E-mail,14 Mar 2011,A,14 Mar 2011,,,,,,
8789,Columbia (GSAS),Statistics,PhD,F11,Rejected,E-mail,14 Mar 2011,A,14 Mar 2011,Emailed the department to ask.,,,,,
8790,University Of Michigan - Ann Arbor (Umich),Statistics,PhD,F11,Accepted,E-mail,14 Mar 2011,U,14 Mar 2011,being appointed as GSI with small fellowship...disappointed...,,,,,
8791,Purdue University,Statistics,PhD,F11,Accepted,E-mail,14 Mar 2011,A,14 Mar 2011,with funding!!,,,,,
8792,"Columbia University, Teachers College",Applied Statistics,Masters,F11,Accepted,Website,10 Mar 2011,A,14 Mar 2011,,,,,,
8793,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,11 Mar 2011,A,14 Mar 2011,,,,,,
8794,Carnegie Mellon (CMU),Statistics,Masters,F11,Accepted,E-mail,11 Mar 2011,A,14 Mar 2011,,,,,,
8795,Columbia University (GSAS),Statistics,Masters,F11,Accepted,E-mail,11 Mar 2011,I,14 Mar 2011,,,,,,
8796,Northwestern University,Statistics,PhD,F11,Rejected,Website,14 Mar 2011,I,14 Mar 2011,,,,,,
8797,Northwestern University,Statistics,PhD,F11,Rejected,Website,14 Mar 2011,I,14 Mar 2011,6th rejection,,,,,
8798,Northwestern University,Statistics,PhD,F11,Rejected,Website,13 Mar 2011,U,14 Mar 2011,,,,,,
8799,University Of British Columbia (UBC),Statistics,Masters,F11,Accepted,E-mail,5 Mar 2011,I,14 Mar 2011,TAship,,,,,
8800,Indiana University Bloomington (IUB),Statistics,PhD,F11,Accepted,E-mail,4 Mar 2011,I,14 Mar 2011,"offer, a new program",,,,,
8801,Arizona State University (ASU),Statistics,PhD,F11,Accepted,E-mail,10 Feb 2011,I,14 Mar 2011,fully funded,,,,,
8802,University Of California Riverside (UCR),Statistics,PhD,F11,Accepted,E-mail,3 Feb 2011,I,14 Mar 2011,the very first one~,,,,,
8803,Penn State (PSU),Statistics,PhD,F11,Rejected,E-mail,25 Feb 2011,I,14 Mar 2011,a long waiting list...,,,,,
8804,Northwestern U,Statistics,PhD,F11,Rejected,Website,14 Mar 2011,I,14 Mar 2011,one of my dreams...sign....,,,,,
8805,Northwestern U,Statistics,PhD,F11,Rejected,Website,14 Mar 2011,I,14 Mar 2011,,,,,,
8806,George Washington University,Statistics,PhD,F11,Accepted,Website,14 Mar 2011,U,14 Mar 2011,No funding. Who goes to this program with his own fund ??,3.87,710.0,780.0,4.5,
8807,Oregon State University,MS Statistics,Masters,F11,Accepted,Postal Service,10 Mar 2011,A,13 Mar 2011,Wait listed for financial support. Received two TA offers at other schools.,,,,,
8808,North Carolina State University (NCSU),Statistics,PhD,F11,Accepted,E-mail,11 Mar 2011,I,13 Mar 2011,TA,,,,,
8809,Northwestern University,Statistics,PhD,F11,Rejected,Website,13 Mar 2011,U,13 Mar 2011,as expected... but at least have the courtesy to send a mass email. It was $75 for god's sake.,,,,,
8810,Oregon State University,Statistics,Masters,F11,Accepted,Postal Service,13 Mar 2011,U,13 Mar 2011,waitlisted for funding... Please decline if you don't intend to attend. Thanks a lot!,,,,,
8811,North Carolina Sate University,Statistics,PhD,F11,Accepted,E-mail,11 Mar 2011,I,13 Mar 2011,TA,,,,,
8812,Johns Hopkins University (JHU),Applied Math And Statistics,PhD,F11,Accepted,E-mail,7 Mar 2011,U,13 Mar 2011,Full funding. 18k/year + fellowship of 5k/year for 3 years.,3.9,520.0,800.0,4.5,
8813,University Of Illinois At Chicago,Statistics,PhD,F11,Rejected,Website,13 Mar 2011,I,13 Mar 2011,,,,,,
8814,University Of Wyoming,Statistics,PhD,F11,Accepted,E-mail,4 Mar 2011,U,12 Mar 2011,"To the post below, I am also accepted by that program with full fund, we may be classmates next fall :)",,,,,
8815,University Of Wyoming,Statistics,PhD,F11,Accepted,E-mail,10 Mar 2011,U,12 Mar 2011,fully funding. Lucky.,3.4,730.0,800.0,3.0,
8816,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,11 Mar 2011,I,12 Mar 2011,"sign....given my lower GPA, I  should have not apply Berkeley, just wasting 90$",3.62,640.0,800.0,3.5,
8817,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,11 Mar 2011,A,12 Mar 2011,Undergrad Majors: Math & Physics; 3 Undergrad Projects; 1 Publication; From a Top 20 National College; Still Rejected; WTF!!!!,3.98,790.0,800.0,5.5,900.0
8818,George Washington University (GWU),Statistics,Masters,F11,Accepted,E-mail,11 Mar 2011,I,12 Mar 2011,,,,,,
8819,"University of Texas, Austin (UT Austin)",Statistics,Masters,F11,Accepted,E-mail,12 Mar 2011,I,12 Mar 2011,TA so.............. lucky,,,,,
8820,U C Berkeley,Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,"expected, but still upset...",,,,,
8821,George Washington Universtiy,Statistics,Masters,F11,Accepted,E-mail,12 Mar 2011,I,12 Mar 2011,,,,,,
8822,North Carolina State University (NCSU),Statistics,PhD,F11,Accepted,E-mail,11 Mar 2011,U,12 Mar 2011,TA,,,,,
8823,Johns Hopkins University (JHU),Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,,,,,,
8824,Harvard University,Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,,,,,,
8825,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,,,,,,
8826,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,,3.42,800.0,540.0,3.5,
8827,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,expected,3.7,710.0,800.0,3.5,880.0
8828,Columbia (GSAS),Statistics,Masters,F11,Accepted,E-mail,11 Mar 2011,I,12 Mar 2011,,,,,,
8829,John Hopkins University,Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,sad......,3.4,540.0,800.0,3.5,
8830,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,12 Mar 2011,I,12 Mar 2011,,,,,,
8831,North  Carolina State University,Statistics,PhD,F11,Accepted,E-mail,12 Mar 2011,I,12 Mar 2011,,,,,,
8832,Columbia (GSAS),Applied  Statistics,Masters,F11,Accepted,E-mail,11 Mar 2011,I,12 Mar 2011,3 ad 2 rej.,3.81,620.0,800.0,4.0,
8833,Oregon State University,Statistics,Masters,F11,Accepted,Postal Service,11 Mar 2011,A,11 Mar 2011,"No funding. Surprised and disappointed to have not received funding. 770/530 Q/V GRE, 3.75 GPA, 2 years of research experience.",,,,,
8834,Columbia (GSAS),Applied  Statistics,Masters,F11,Accepted,E-mail,11 Mar 2011,,11 Mar 2011,,,,,,
8835,"University Of California, Berkeley (UCB)",Statistics,Masters,F11,Rejected,E-mail,11 Mar 2011,U,11 Mar 2011,,,,,,
8836,Columbia (GSAS),Applied  Statistics,Masters,F11,Other,Other,11 Mar 2011,O,11 Mar 2011,"To the post below, when did you submit your application? are you International or American? Thanks",,,,,
